model,model_label,epoch,count,mean,std,min,max
vit_row_sinusoidal,ViT Row-wise Sinusoidal,62,1,0.07925640744633144,0.0,0.07925640744633144,0.07925640744633144
vit_row_sinusoidal,ViT Row-wise Sinusoidal,63,1,0.07778678514427609,0.0,0.07778678514427609,0.07778678514427609
vit_row_sinusoidal,ViT Row-wise Sinusoidal,64,1,0.07887384900252024,0.0,0.07887384900252024,0.07887384900252024
vit_row_sinusoidal,ViT Row-wise Sinusoidal,65,1,0.07364777948392762,0.0,0.07364777948392762,0.07364777948392762
vit_row_sinusoidal,ViT Row-wise Sinusoidal,66,1,0.05575573116209772,0.0,0.05575573116209772,0.05575573116209772
vit_row_sinusoidal,ViT Row-wise Sinusoidal,67,1,0.05381217863427268,0.0,0.05381217863427268,0.05381217863427268
vit_row_sinusoidal,ViT Row-wise Sinusoidal,68,1,0.05331117225819164,0.0,0.05331117225819164,0.05331117225819164
vit_row_sinusoidal,ViT Row-wise Sinusoidal,69,1,0.05070754682223002,0.0,0.05070754682223002,0.05070754682223002
vit_row_sinusoidal,ViT Row-wise Sinusoidal,70,1,0.05152023811870151,0.0,0.05152023811870151,0.05152023811870151
vit_row_sinusoidal,ViT Row-wise Sinusoidal,71,1,0.04791961330638991,0.0,0.04791961330638991,0.04791961330638991
vit_row_sinusoidal,ViT Row-wise Sinusoidal,72,1,0.04514162797431151,0.0,0.04514162797431151,0.04514162797431151
vit_row_sinusoidal,ViT Row-wise Sinusoidal,73,1,0.045070170896583134,0.0,0.045070170896583134,0.045070170896583134
vit_row_sinusoidal,ViT Row-wise Sinusoidal,74,1,0.04462395954926809,0.0,0.04462395954926809,0.04462395954926809
vit_row_sinusoidal,ViT Row-wise Sinusoidal,75,1,0.042866804165972605,0.0,0.042866804165972605,0.042866804165972605
vit_row_sinusoidal,ViT Row-wise Sinusoidal,76,1,0.04078850524425506,0.0,0.04078850524425506,0.04078850524425506
vit_row_sinusoidal,ViT Row-wise Sinusoidal,77,1,0.03698555532031589,0.0,0.03698555532031589,0.03698555532031589
vit_col_sinusoidal,ViT Column-wise Sinusoidal,1,5,1.8239618531926474,0.00991960482086836,1.8125546145333185,1.8372644236034816
vit_col_sinusoidal,ViT Column-wise Sinusoidal,2,5,1.5154265587615967,0.010919271581252391,1.5040913944456313,1.529214426252577
vit_col_sinusoidal,ViT Column-wise Sinusoidal,3,5,1.366553175286187,0.01084865711454945,1.3550227517869737,1.383794366455078
vit_col_sinusoidal,ViT Column-wise Sinusoidal,4,5,1.2832522676679823,0.0074053476897976535,1.2765506971783107,1.294861687596639
vit_col_sinusoidal,ViT Column-wise Sinusoidal,5,5,1.2209368568929035,0.00958530757765695,1.2146187375598483,1.2371678992377386
vit_col_sinusoidal,ViT Column-wise Sinusoidal,6,5,1.1706037439515855,0.009633202747207945,1.159744916258918,1.1817654247495863
vit_col_sinusoidal,ViT Column-wise Sinusoidal,7,5,1.1302651965819466,0.005894325851422056,1.1210592324150934,1.1366451021406385
vit_col_sinusoidal,ViT Column-wise Sinusoidal,8,5,1.0905003239419726,0.006764542606415104,1.079686750348409,1.096183967113495
vit_col_sinusoidal,ViT Column-wise Sinusoidal,9,5,1.0563348127068415,0.004910733443278416,1.0478358789232043,1.0599672173817953
vit_col_sinusoidal,ViT Column-wise Sinusoidal,10,5,1.0249945744260152,0.007079503292144879,1.013687577756246,1.0315462509261237
vit_col_sinusoidal,ViT Column-wise Sinusoidal,11,5,0.9953227424748738,0.006052008241138394,0.9882262680053711,1.0015602041032579
vit_col_sinusoidal,ViT Column-wise Sinusoidal,12,5,0.971666414021386,0.010484531059178221,0.9606184213426378,0.9845289104885525
vit_col_sinusoidal,ViT Column-wise Sinusoidal,13,5,0.9452951549212137,0.010077493457575734,0.9292831179830763,0.9537099592208862
vit_col_sinusoidal,ViT Column-wise Sinusoidal,14,5,0.919738469757504,0.0106796030608589,0.9034220950338575,0.9275710426118638
vit_col_sinusoidal,ViT Column-wise Sinusoidal,15,5,0.8968145032289293,0.010413320146219937,0.8851805099487304,0.9059347154193454
vit_col_sinusoidal,ViT Column-wise Sinusoidal,16,5,0.8790890187475416,0.00901707482501349,0.8674111064804925,0.8918540770000881
vit_col_sinusoidal,ViT Column-wise Sinusoidal,17,5,0.8559988470586141,0.01150484575565686,0.8389048649999831,0.8670486376868354
vit_col_sinusoidal,ViT Column-wise Sinusoidal,18,5,0.8351991159439087,0.00942584602685327,0.8240822518030803,0.8426938420189751
vit_col_sinusoidal,ViT Column-wise Sinusoidal,19,5,0.8194012180243598,0.011781305882234768,0.8048270913124085,0.8312606245358785
vit_col_sinusoidal,ViT Column-wise Sinusoidal,20,5,0.8014834663846757,0.01162818580726591,0.7836137463463677,0.8103408855862088
vit_col_sinusoidal,ViT Column-wise Sinusoidal,21,5,0.78175348233117,0.011531850237730974,0.7661704064263238,0.7928840898725722
vit_col_sinusoidal,ViT Column-wise Sinusoidal,22,5,0.764987633228302,0.01253952762890691,0.7498269201172723,0.776693004544576
vit_col_sinusoidal,ViT Column-wise Sinusoidal,23,5,0.7509386307356093,0.01161269958322962,0.7346669989479913,0.7614520209100512
vit_col_sinusoidal,ViT Column-wise Sinusoidal,24,5,0.7379752715237935,0.01045409056667493,0.7237170757081773,0.7474991955121358
vit_col_sinusoidal,ViT Column-wise Sinusoidal,25,5,0.7206199847772387,0.012403786968478072,0.7030676822344462,0.7319189283900791
vit_col_sinusoidal,ViT Column-wise Sinusoidal,26,5,0.7043692612054613,0.013371317020080233,0.688359204143948,0.7158673205481635
vit_col_sinusoidal,ViT Column-wise Sinusoidal,27,5,0.6904706007470025,0.01331789626339048,0.6733237953080071,0.7020777697775099
vit_col_sinusoidal,ViT Column-wise Sinusoidal,28,5,0.6736545769818624,0.011756502037662412,0.6581356226815118,0.6846436677190992
vit_col_sinusoidal,ViT Column-wise Sinusoidal,29,5,0.6606942445627848,0.013842836867107914,0.6451613764021131,0.6728803001509772
vit_col_sinusoidal,ViT Column-wise Sinusoidal,30,5,0.6477631382052104,0.015169574108220422,0.6254666484091017,0.6601098042700025
vit_col_sinusoidal,ViT Column-wise Sinusoidal,31,5,0.6340367796177334,0.01340555563169146,0.6146461126963297,0.6448943235185411
vit_col_sinusoidal,ViT Column-wise Sinusoidal,32,5,0.620035025460985,0.013705092686898372,0.6003865010897319,0.6339718834347196
vit_col_sinusoidal,ViT Column-wise Sinusoidal,33,5,0.6056029089885288,0.014454310804374074,0.5861581271807352,0.6166409972932604
vit_col_sinusoidal,ViT Column-wise Sinusoidal,34,5,0.593075285478168,0.016370027123204865,0.5689240533351898,0.6059131714608934
vit_col_sinusoidal,ViT Column-wise Sinusoidal,35,5,0.5831985778829787,0.01432446584773073,0.5639703655878703,0.5965122800721062
vit_col_sinusoidal,ViT Column-wise Sinusoidal,36,5,0.5555149962467617,0.02902326031926119,0.5116184238857693,0.5833007423294915
vit_col_sinusoidal,ViT Column-wise Sinusoidal,37,5,0.540751021823883,0.03407646731454104,0.48717911219067045,0.5738031880166795
vit_col_sinusoidal,ViT Column-wise Sinusoidal,38,5,0.5275949239836799,0.03388198823450826,0.4747545702722338,0.5580758260091145
vit_col_sinusoidal,ViT Column-wise Sinusoidal,39,5,0.5133286510308583,0.03410370731421172,0.45777803872426354,0.5450726006878747
vit_col_sinusoidal,ViT Column-wise Sinusoidal,40,5,0.48656557996220057,0.05024255587755232,0.41845789075957407,0.5287747251722548
vit_col_sinusoidal,ViT Column-wise Sinusoidal,41,5,0.47398726924472384,0.05374239517769236,0.39633714610205756,0.5208481190999349
vit_col_sinusoidal,ViT Column-wise Sinusoidal,42,5,0.4629924032052358,0.05394907095904673,0.386737900935279,0.5109838992860583
vit_col_sinusoidal,ViT Column-wise Sinusoidal,43,5,0.43501122595681085,0.05791556869132457,0.37151003271738686,0.496443660736084
vit_col_sinusoidal,ViT Column-wise Sinusoidal,44,5,0.4196247753100925,0.05706571325379886,0.36477080416149565,0.48388005277845597
vit_col_sinusoidal,ViT Column-wise Sinusoidal,45,5,0.3977867976061503,0.04623738411955892,0.3510814640257094,0.4687138725916545
vit_col_sinusoidal,ViT Column-wise Sinusoidal,46,5,0.37598272689501444,0.05223189205796317,0.34271135494973926,0.4651743750519223
vit_col_sinusoidal,ViT Column-wise Sinusoidal,47,5,0.3643893185562558,0.04917373930654417,0.3274436922285292,0.4481477638774448
vit_col_sinusoidal,ViT Column-wise Sinusoidal,48,5,0.3540978355736203,0.05122031569037833,0.31969044550789727,0.4424344320986006
vit_col_sinusoidal,ViT Column-wise Sinusoidal,49,5,0.34576355716599355,0.052403822577489406,0.30959058615896434,0.4355187703397539
vit_col_sinusoidal,ViT Column-wise Sinusoidal,50,5,0.33739222566392685,0.04804864816930728,0.30635841295454236,0.42056393315527174
vit_col_sinusoidal,ViT Column-wise Sinusoidal,51,4,0.33317147084540794,0.05020024819460346,0.2977376188384162,0.4066343275282118
vit_col_sinusoidal,ViT Column-wise Sinusoidal,52,4,0.32671290240685147,0.04955505866113734,0.29338677138752406,0.3989144665982988
vit_col_sinusoidal,ViT Column-wise Sinusoidal,53,4,0.3185013848172294,0.049844938747377804,0.2840121066093445,0.391441664981842
vit_col_sinusoidal,ViT Column-wise Sinusoidal,54,4,0.31119320190416444,0.04743604916449477,0.27707140034569633,0.37975763704511856
vit_col_sinusoidal,ViT Column-wise Sinusoidal,55,4,0.289130081549618,0.06572270986787966,0.2316837215926912,0.37844534770647686
vit_col_sinusoidal,ViT Column-wise Sinusoidal,56,4,0.276778799964322,0.06252837304647817,0.21667037955919902,0.3595026715490553
vit_col_sinusoidal,ViT Column-wise Sinusoidal,57,4,0.2684841909100612,0.060734099767519804,0.20580352113379372,0.34796592492527434
vit_col_sinusoidal,ViT Column-wise Sinusoidal,58,4,0.24679853064848317,0.032983424569162555,0.20412415535185072,0.2755883123662737
vit_col_sinusoidal,ViT Column-wise Sinusoidal,59,2,0.2586260128339132,0.01993818616058463,0.24452758619520398,0.2727244394726223
vit_col_sinusoidal,ViT Column-wise Sinusoidal,60,2,0.2455424102942149,0.022676906007317577,0.22950741628011068,0.2615774043083191
vit_col_sinusoidal,ViT Column-wise Sinusoidal,61,2,0.2211040645149019,0.009199985018097177,0.21459869272179075,0.22760943630801306
vit_col_sinusoidal,ViT Column-wise Sinusoidal,62,2,0.20947338481346767,0.012433746640135388,0.20068139824867248,0.21826537137826285
vit_col_sinusoidal,ViT Column-wise Sinusoidal,63,2,0.20491845758226182,0.012559003591643466,0.19603790097766452,0.21379901418685912
vit_col_sinusoidal,ViT Column-wise Sinusoidal,64,2,0.19686850779321458,0.01610284020569604,0.18548208028740354,0.20825493529902564
vit_col_sinusoidal,ViT Column-wise Sinusoidal,65,1,0.20372267648114098,0.0,0.20372267648114098,0.20372267648114098
vit_col_sinusoidal,ViT Column-wise Sinusoidal,66,1,0.1602112463619974,0.0,0.1602112463619974,0.1602112463619974
vit_col_sinusoidal,ViT Column-wise Sinusoidal,67,1,0.1446738533947203,0.0,0.1446738533947203,0.1446738533947203
vit_col_sinusoidal,ViT Column-wise Sinusoidal,68,1,0.14092668842739528,0.0,0.14092668842739528,0.14092668842739528
vit_col_sinusoidal,ViT Column-wise Sinusoidal,69,1,0.1380214337779416,0.0,0.1380214337779416,0.1380214337779416
vit_additive_sinusoidal,ViT Additive Sinusoidal,1,5,1.8387465730963812,0.008980750590032354,1.8292926025178697,1.848248421711392
vit_additive_sinusoidal,ViT Additive Sinusoidal,2,5,1.495436673825582,0.005713783064054708,1.4880932793299357,1.5032313569810656
vit_additive_sinusoidal,ViT Additive Sinusoidal,3,5,1.3567401770061918,0.007082831854116993,1.3494563246621025,1.3674201343960233
vit_additive_sinusoidal,ViT Additive Sinusoidal,4,5,1.2714784314643013,0.00661769455582475,1.2648500099817912,1.2822065891265868
vit_additive_sinusoidal,ViT Additive Sinusoidal,5,5,1.2107449490250481,0.008815859935450233,1.2042823707580566,1.2242616829978095
vit_additive_sinusoidal,ViT Additive Sinusoidal,6,5,1.16225566438463,0.013589019670419282,1.1455639937294855,1.1807261407852172
vit_additive_sinusoidal,ViT Additive Sinusoidal,7,5,1.1202737132602267,0.00909254545918874,1.1124884398354424,1.1348165438546074
vit_additive_sinusoidal,ViT Additive Sinusoidal,8,5,1.0814350038401286,0.010289426203550682,1.0692464380688138,1.0955088069279988
vit_additive_sinusoidal,ViT Additive Sinusoidal,9,5,1.0447540085898506,0.010829611424161957,1.0300756726794773,1.0567914914660983
vit_additive_sinusoidal,ViT Additive Sinusoidal,10,5,1.016325348962148,0.0102670865268363,1.002233431900872,1.0277080860349868
vit_additive_sinusoidal,ViT Additive Sinusoidal,11,5,0.987505746498108,0.012325045432676547,0.9736783969667223,1.0028823625564576
vit_additive_sinusoidal,ViT Additive Sinusoidal,12,5,0.9630657019890679,0.008438468983558815,0.9504677169905769,0.9718859778722128
vit_additive_sinusoidal,ViT Additive Sinusoidal,13,5,0.9357262748569912,0.013747853251840424,0.9152043446858724,0.9516691933631897
vit_additive_sinusoidal,ViT Additive Sinusoidal,14,5,0.9107510694143507,0.011811350968135643,0.8980849785380893,0.9262083608415391
vit_additive_sinusoidal,ViT Additive Sinusoidal,15,5,0.8860444839117262,0.013483003885223433,0.8650186215294732,0.9019312607235379
vit_additive_sinusoidal,ViT Additive Sinusoidal,16,5,0.868011407523685,0.014765682224039362,0.8498310175577799,0.8848373492876689
vit_additive_sinusoidal,ViT Additive Sinusoidal,17,5,0.8438992674043444,0.01221453740552134,0.8282894208802117,0.8590618448575338
vit_additive_sinusoidal,ViT Additive Sinusoidal,18,5,0.826364591401418,0.01750038785309456,0.8048063095410665,0.8465949093394809
vit_additive_sinusoidal,ViT Additive Sinusoidal,19,5,0.8082039562712775,0.014333451286650131,0.7865566518359715,0.8215264590157403
vit_additive_sinusoidal,ViT Additive Sinusoidal,20,5,0.7916752637545268,0.01725161654310025,0.7742208617846171,0.8115988611009386
vit_additive_sinusoidal,ViT Additive Sinusoidal,21,5,0.7743881431664361,0.01483479242968578,0.7512375946786669,0.788139472495185
vit_additive_sinusoidal,ViT Additive Sinusoidal,22,5,0.7548030849541558,0.01810250111918745,0.731759192138248,0.7723866522153219
vit_additive_sinusoidal,ViT Additive Sinusoidal,23,5,0.7412390009964837,0.014472852904593608,0.7208635332319472,0.7583033722877502
vit_additive_sinusoidal,ViT Additive Sinusoidal,24,5,0.7236359818352593,0.016666598296859337,0.7015083937327067,0.7402801353136699
vit_additive_sinusoidal,ViT Additive Sinusoidal,25,5,0.7099592255401611,0.016668998651796215,0.6871893907652961,0.7256416103786892
vit_additive_sinusoidal,ViT Additive Sinusoidal,26,5,0.6968608190854391,0.015253667298093168,0.6803879348013137,0.7127023055606418
vit_additive_sinusoidal,ViT Additive Sinusoidal,27,5,0.68383359600491,0.019031729850144632,0.6576962436570062,0.6988676115671794
vit_additive_sinusoidal,ViT Additive Sinusoidal,28,5,0.6660432106229994,0.016054566648641872,0.6446710974799262,0.6839476540459527
vit_additive_sinusoidal,ViT Additive Sinusoidal,29,5,0.6539033179950714,0.017471258765336853,0.63120090675354,0.6691520819716983
vit_additive_sinusoidal,ViT Additive Sinusoidal,30,5,0.6420240631124708,0.017930560639430455,0.6219115509986878,0.6554014079835679
vit_additive_sinusoidal,ViT Additive Sinusoidal,31,5,0.6305980514113109,0.018989830355353333,0.6092535620000628,0.6480713305155437
vit_additive_sinusoidal,ViT Additive Sinusoidal,32,5,0.6170069565984938,0.019205180064382488,0.5894022715462579,0.6310948404735989
vit_additive_sinusoidal,ViT Additive Sinusoidal,33,5,0.6047193828201294,0.02026921868302637,0.5802981618881226,0.6221347736676534
vit_additive_sinusoidal,ViT Additive Sinusoidal,34,5,0.5901052039559682,0.02019507096207327,0.5673900004280938,0.6057058002471923
vit_additive_sinusoidal,ViT Additive Sinusoidal,35,5,0.5813737691158719,0.015455817651784802,0.562783683013916,0.5971312366909451
vit_additive_sinusoidal,ViT Additive Sinusoidal,36,5,0.5698708011288113,0.01703263729872542,0.5490485294342041,0.587230872519811
vit_additive_sinusoidal,ViT Additive Sinusoidal,37,5,0.5594208085452186,0.014610373499342369,0.5427804240756565,0.5752092702335782
vit_additive_sinusoidal,ViT Additive Sinusoidal,38,5,0.548131900610394,0.01560615621870104,0.5291605630715688,0.5627761208534241
vit_additive_sinusoidal,ViT Additive Sinusoidal,39,5,0.5358124104075962,0.016694501716926647,0.517394104385376,0.5520348057640924
vit_additive_sinusoidal,ViT Additive Sinusoidal,40,5,0.5260509835296208,0.019236707747088515,0.5047451965332032,0.5429954980532329
vit_additive_sinusoidal,ViT Additive Sinusoidal,41,5,0.5143249726316664,0.01882849344488802,0.4920410906632741,0.531769574631585
vit_additive_sinusoidal,ViT Additive Sinusoidal,42,5,0.505403224466112,0.016856338663586514,0.48759950744840835,0.5224935803731282
vit_additive_sinusoidal,ViT Additive Sinusoidal,43,5,0.4959707246547275,0.01653655118379516,0.4774186263084412,0.5124926081763373
vit_additive_sinusoidal,ViT Additive Sinusoidal,44,5,0.4727617392084334,0.0436923814412041,0.39827615781360204,0.5034830563863119
vit_additive_sinusoidal,ViT Additive Sinusoidal,45,5,0.459566800377104,0.042975819920688364,0.3878278675344255,0.4901577127244737
vit_additive_sinusoidal,ViT Additive Sinusoidal,46,5,0.45259773469501074,0.04369281990092038,0.3780669569598304,0.4856138848781586
vit_additive_sinusoidal,ViT Additive Sinusoidal,47,5,0.43990035270055133,0.04782976175068942,0.3585263057178921,0.47829901294708255
vit_additive_sinusoidal,ViT Additive Sinusoidal,48,5,0.4318591279029846,0.04502336585340323,0.3540050490591261,0.46017711719936794
vit_additive_sinusoidal,ViT Additive Sinusoidal,49,5,0.42441835540453593,0.045486247492218,0.346637878508038,0.454474406141705
vit_additive_sinusoidal,ViT Additive Sinusoidal,50,5,0.41357287153455946,0.045890056454704994,0.3362766319062975,0.4429918697886997
vit_additive_sinusoidal,ViT Additive Sinusoidal,51,5,0.38585121552149454,0.06865675380646473,0.2909529109213087,0.4377474468866984
vit_additive_sinusoidal,ViT Additive Sinusoidal,52,5,0.3732277432092031,0.07130448575286896,0.27737611644532945,0.42640469891760086
vit_additive_sinusoidal,ViT Additive Sinusoidal,53,5,0.365399418730206,0.06978454672838603,0.2750395857122209,0.4179768588807848
vit_additive_sinusoidal,ViT Additive Sinusoidal,54,5,0.32849536942217084,0.052704982919502874,0.2641216359059016,0.40588442463345
vit_additive_sinusoidal,ViT Additive Sinusoidal,55,4,0.33071767520573403,0.050671265807586324,0.29246640337838065,0.40539194544686213
vit_additive_sinusoidal,ViT Additive Sinusoidal,56,4,0.31957215776840847,0.05218415813339275,0.27990514511532255,0.39633615625169544
vit_additive_sinusoidal,ViT Additive Sinusoidal,57,4,0.3140774302886592,0.051154855962792775,0.27665583893722956,0.3895637234793769
vit_additive_sinusoidal,ViT Additive Sinusoidal,58,4,0.30534433245824444,0.05100830729000046,0.26972633021937475,0.3809795587539673
vit_additive_sinusoidal,ViT Additive Sinusoidal,59,4,0.2980943365878529,0.048894946374456044,0.25666399007903207,0.3686867835362752
vit_additive_sinusoidal,ViT Additive Sinusoidal,60,4,0.2918366174817085,0.04727038151607781,0.25713014953401353,0.3616787717289395
vit_additive_sinusoidal,ViT Additive Sinusoidal,61,4,0.2598734377629227,0.02098652553457445,0.2337428344964981,0.2834336339208815
vit_additive_sinusoidal,ViT Additive Sinusoidal,62,4,0.2488319744222694,0.021394937851629586,0.21936924459139506,0.26794241869714525
vit_additive_sinusoidal,ViT Additive Sinusoidal,63,4,0.24180900047355228,0.021746631197537936,0.21042230403953127,0.25694262041515775
vit_additive_sinusoidal,ViT Additive Sinusoidal,64,4,0.23554613448845016,0.022074618395979982,0.20387873758474986,0.25089261974228755
vit_additive_sinusoidal,ViT Additive Sinusoidal,65,3,0.22844310980196353,0.021035292935471215,0.20577761387295193,0.24733826608657836
vit_additive_sinusoidal,ViT Additive Sinusoidal,66,3,0.21817955635256236,0.021920434094615207,0.19319451351298225,0.23418151599301232
vit_additive_sinusoidal,ViT Additive Sinusoidal,67,2,0.22459800217284098,0.006391402088847498,0.22007859841452704,0.2291174059311549
vit_additive_sinusoidal,ViT Additive Sinusoidal,68,2,0.2284473064435853,0.002057154087588262,0.226992678838306,0.22990193404886458
vit_additive_sinusoidal,ViT Additive Sinusoidal,69,2,0.20147085403866238,0.021964199382293822,0.18593981971210904,0.21700188836521572
vit_additive_sinusoidal,ViT Additive Sinusoidal,70,2,0.19551732750203873,0.029325747320193836,0.17478089270856645,0.21625376229551102
vit_additive_sinusoidal,ViT Additive Sinusoidal,71,1,0.17133906143771277,0.0,0.17133906143771277,0.17133906143771277
vit_additive_sinusoidal,ViT Additive Sinusoidal,72,1,0.16036185557047525,0.0,0.16036185557047525,0.16036185557047525
vit_additive_sinusoidal,ViT Additive Sinusoidal,73,1,0.16083880507416196,0.0,0.16083880507416196,0.16083880507416196
vit_additive_sinusoidal,ViT Additive Sinusoidal,74,1,0.15740775346226163,0.0,0.15740775346226163,0.15740775346226163
vit_additive_sinusoidal,ViT Additive Sinusoidal,75,1,0.15585575249724917,0.0,0.15585575249724917,0.15585575249724917
vit_additive_sinusoidal,ViT Additive Sinusoidal,76,1,0.1496571780151791,0.0,0.1496571780151791,0.1496571780151791
vit_additive_sinusoidal,ViT Additive Sinusoidal,77,1,0.1331045001188914,0.0,0.1331045001188914,0.1331045001188914
vit_additive_sinusoidal,ViT Additive Sinusoidal,78,1,0.12945333830515543,0.0,0.12945333830515543,0.12945333830515543
vit_additive_sinusoidal,ViT Additive Sinusoidal,79,1,0.12644951966603596,0.0,0.12644951966603596,0.12644951966603596
vit_additive_sinusoidal,ViT Additive Sinusoidal,80,1,0.12121730615165499,0.0,0.12121730615165499,0.12121730615165499
vit_additive_sinusoidal,ViT Additive Sinusoidal,81,1,0.11905342164039612,0.0,0.11905342164039612,0.11905342164039612
vit_additive_sinusoidal,ViT Additive Sinusoidal,82,1,0.11775083468887541,0.0,0.11775083468887541,0.11775083468887541
vit_additive_sinusoidal,ViT Additive Sinusoidal,83,1,0.11498148623837365,0.0,0.11498148623837365,0.11498148623837365
vit_additive_sinusoidal,ViT Additive Sinusoidal,84,1,0.11334995866616566,0.0,0.11334995866616566,0.11334995866616566
vit_additive_sinusoidal,ViT Additive Sinusoidal,85,1,0.10518963640001085,0.0,0.10518963640001085,0.10518963640001085
vit_additive_sinusoidal,ViT Additive Sinusoidal,86,1,0.10322595827314589,0.0,0.10322595827314589,0.10322595827314589
vit_additive_sinusoidal,ViT Additive Sinusoidal,87,1,0.10324356695546044,0.0,0.10324356695546044,0.10324356695546044
vit_additive_sinusoidal,ViT Additive Sinusoidal,88,1,0.09946423825555377,0.0,0.09946423825555377,0.09946423825555377
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,1,5,1.8377485233094957,0.008556863758974059,1.8288981885698106,1.8471132518344455
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,2,5,1.4912887787501017,0.0024866649242201097,1.4882540513780382,1.4945597660276624
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,3,5,1.3538277235454983,0.007910901732065276,1.3460665673149956,1.3641206640455459
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,4,5,1.2684222830115424,0.007962016111752405,1.2618883063634236,1.2797035675684612
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,5,5,1.2078097134992811,0.009159855967586665,1.199543327140808,1.219739272096422
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,6,5,1.1595708472188313,0.012323446681863068,1.145025819630093,1.17553164891137
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,7,5,1.1164880393897163,0.007478819377182925,1.1106777885013157,1.1291966515858969
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,8,5,1.0781180586857266,0.008939628818472906,1.068717970943451,1.092267525906033
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,9,5,1.04216623412874,0.009840181021474626,1.0308041144476996,1.0549548273722331
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,10,5,1.0114924956067404,0.008479404911290884,1.0019086012946234,1.0233694122738308
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,11,5,0.9838957273038228,0.011079970278533536,0.9723589251200359,1.0008335715611776
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,12,5,0.958892804912991,0.007892737276098707,0.9489985370106168,0.9703011017057631
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,13,5,0.9312615137799581,0.012994032258746985,0.915137678888109,0.9491293036248949
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,14,5,0.9061555210113525,0.010834789688726209,0.8955977472835117,0.921608080736796
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,15,5,0.8825884821256001,0.012221105886913499,0.8650928162362841,0.8978796742333306
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,16,5,0.8628161250623068,0.014061359985094467,0.8468975059085422,0.8813032666736179
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,17,5,0.8407040855746799,0.012287811363641033,0.8287968136999342,0.8584767404768202
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,18,5,0.8219350495423211,0.01587982918723568,0.8046944266425239,0.8420762686729432
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,19,5,0.803983631178538,0.012854004728796052,0.7887599903106689,0.8195394609663221
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,20,5,0.7871011026657952,0.016130220499961885,0.7676459880828858,0.8081040724012587
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,21,5,0.7696935855123732,0.013158240638685165,0.7507521896468269,0.781626733271281
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,22,5,0.7514977988497417,0.01607429618573926,0.733159026866489,0.765689251920912
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,23,5,0.7367612786165874,0.013419526983401271,0.7228725363519457,0.7561483384662204
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,24,5,0.719592286591,0.01520962885494994,0.7026456490198771,0.7367079163763258
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,25,5,0.7066228082444933,0.015744655842416237,0.6899107972357008,0.7242188634236654
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,26,5,0.6922717685084873,0.013424553691250955,0.6763920522477892,0.7044826414532132
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,27,5,0.6777105078612433,0.01679532948266005,0.6549880109892952,0.6940427431954278
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,28,5,0.6615748984273275,0.013693666559496264,0.6454224151187473,0.6729513296551175
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,29,5,0.6497758353318108,0.0155873914520374,0.6309844444910685,0.6676122404734294
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,30,5,0.6358902671241761,0.016214711540599905,0.6166876489427354,0.6513768047438727
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,31,5,0.6233966035079956,0.016383231181977657,0.6049383149782817,0.6397377874586317
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,32,5,0.6110585756810506,0.016567610426178856,0.5922612203386095,0.6254257456461588
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,33,5,0.5982389460319943,0.01806404609586602,0.5772169933795929,0.6154467602094015
vit_additive_sinusoidal_shifted,ViT Additive Sinusoidal Shifted,34,5,0.583526262362798,0.019967123734502844,0.5601069966475168,0.6011934748967489
